"Level","Date and Time","Source","Event ID","Task Category","Message"
"Information","22-11-2024 20:44:16","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9MV0B5HZVK9Z-Microsoft.GamingApp"
"Information","22-11-2024 20:44:15","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.GamingApp_2411.1001.6.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","22-11-2024 20:43:51","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9NH2SW16MQ7F-Microsoft.WindowsAppRuntime.1.5"
"Information","22-11-2024 20:43:50","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:50","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:50","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:46","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:46","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:46","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:46","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:46","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:46","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB"
"Information","22-11-2024 20:43:46","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:45","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","22-11-2024 20:43:44","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: 9N0DX20HK701-Microsoft.WindowsTerminal"
"Information","22-11-2024 20:43:44","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB"
"Information","22-11-2024 20:43:43","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","22-11-2024 20:43:43","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9N0DX20HK701-Microsoft.WindowsTerminal"
"Information","22-11-2024 20:43:43","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftOfficeHub_18.2411.1163.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","22-11-2024 20:43:42","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsTerminal_1.21.3231.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","22-11-2024 20:43:32","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:31","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:30","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: 9P5Z076K079H-MicrosoftCorporationII.WinAppRuntime.Singleton"
"Information","22-11-2024 20:43:29","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9P5Z076K079H-MicrosoftCorporationII.WinAppRuntime.Singleton"
"Information","22-11-2024 20:43:29","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: 9P2VP41KK7LF-Microsoft.WindowsAppRuntime.1.6"
"Information","22-11-2024 20:43:29","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:29","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:29","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:28","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: 9NBLGGH4NNS1-Microsoft.DesktopAppInstaller"
"Information","22-11-2024 20:43:28","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:43:27","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: 9NKSQGP7F2NH-5319275A.WhatsAppDesktop"
"Information","22-11-2024 20:43:27","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9P2VP41KK7LF-Microsoft.WindowsAppRuntime.1.6"
"Information","22-11-2024 20:43:25","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.1.6_6000.318.2304.0_x86__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","22-11-2024 20:43:09","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.1.6_6000.318.2304.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","22-11-2024 20:43:03","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9NBLGGH4NNS1-Microsoft.DesktopAppInstaller"
"Information","22-11-2024 20:43:03","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9NKSQGP7F2NH-5319275A.WhatsAppDesktop"
"Information","22-11-2024 20:43:02","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\5319275A.WhatsAppDesktop_2.2445.7.0_x64__cv1g1gvanyjgm\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","22-11-2024 20:43:02","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.DesktopAppInstaller_1.24.25200.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","22-11-2024 20:42:38","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:42:38","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:42:38","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:42:38","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:42:36","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: 9PB0TRCNRHFX-Microsoft.AVCEncoderVideoExtension"
"Information","22-11-2024 20:42:36","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: 9N4D0MSMP0PT-Microsoft.VP9VideoExtensions"
"Information","22-11-2024 20:42:36","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.AVCEncoderVideoExtension_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages."
"Information","22-11-2024 20:42:36","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9PB0TRCNRHFX-Microsoft.AVCEncoderVideoExtension"
"Information","22-11-2024 20:42:35","Microsoft-Windows-Ntfs","98",,"Volume ?? (\Device\HarddiskVolumeShadowCopy2) is healthy.  No action is needed."
"Information","22-11-2024 20:42:35","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9N4D0MSMP0PT-Microsoft.VP9VideoExtensions"
"Information","22-11-2024 20:42:33","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:42:33","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:42:16","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:42:16","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:42:16","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:42:16","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:39:51","Service Control Manager","7045",,"A service was installed in the system.

Service Name:  Google Updater Internal Service (GoogleUpdaterInternalService132.0.6833.0)
Service File Name:  ""C:\Program Files (x86)\Google\GoogleUpdater\132.0.6833.0\updater.exe"" --system --windows-service --service=update-internal
Service Type:  user mode service
Service Start Type:  auto start
Service Account:  LocalSystem"
"Information","22-11-2024 20:37:23","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.1.5_5001.311.2039.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","22-11-2024 20:37:18","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.1.5_5001.311.2039.0_x86__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","22-11-2024 20:37:13","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.YourPhone_1.24102.96.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","22-11-2024 20:36:36","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:36:36","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","22-11-2024 20:36:36","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Warning","22-11-2024 20:36:16","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SaNskar\nikha SID (S-1-5-21-2656982214-1151715741-1556899019-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Information","22-11-2024 20:34:47","BTHUSB","18","None","Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup."
"Information","22-11-2024 20:34:47","Microsoft-Windows-Power-Troubleshooter","1",,"The system has returned from a low power state.

Sleep Time: ?2024?-?11?-?22T15:04:07.198926500Z
Wake Time: ?2024?-?11?-?22T15:04:46.032549000Z

Wake Source: Unknown"
"Information","22-11-2024 20:34:46","Microsoft-Windows-TPM-WMI","1038",,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000078-0000000000.json for detailed information on what checks were made."
"Information","22-11-2024 20:34:46","Microsoft-Windows-TPM-WMI","1041",,"Pre-attestation health check detailed information: {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":true,""ValueFromTcgLog"":true,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}]}"
"Information","22-11-2024 20:34:46","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 6 to 8.

Reason WinRT 

BootId: 3"
"Information","22-11-2024 20:34:46","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 5 to 6.

Reason SxTransition 

BootId: 3"
"Information","22-11-2024 20:34:46","Microsoft-Windows-Kernel-Boot","32",,"The bootmgr spent 0 ms waiting for user input."
"Information","22-11-2024 20:34:46","Microsoft-Windows-Kernel-Boot","18",,"There are 0x1 boot options on this system."
"Information","22-11-2024 20:34:46","Microsoft-Windows-Kernel-Boot","247",,"Unable to load Pluton-Windows firmware. StatusCode: STATUS_SUCCESS, Reason: Failed to apply firmware."
"Information","22-11-2024 20:34:46","Microsoft-Windows-Kernel-Boot","27",,"The boot type was 0x2."
"Information","22-11-2024 20:34:46","Microsoft-Windows-Kernel-Boot","25",,"The boot menu policy was 0x0."
"Information","22-11-2024 20:34:46","Microsoft-Windows-Kernel-Boot","30",,"The firmware reported boot metrics."
"Information","22-11-2024 20:34:45","Microsoft-Windows-Kernel-General","1",,"The system time has changed to ?2024?-?11?-?22T15:04:45.500000000Z from ?2024?-?11?-?22T15:04:09.875587800Z.
Time Delta: 35624 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ?2024?-?11?-?22T20:34:45.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
"Information","22-11-2024 20:34:09","Microsoft-Windows-Kernel-Power","107",,"The system has resumed from sleep."
"Information","22-11-2024 20:34:07","Microsoft-Windows-Kernel-Power","42",,"The system is entering sleep.

Sleep Reason: Battery"
"Information","22-11-2024 20:34:07","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 4 to 5.

Reason WinRT 

BootId: 3"
"Warning","22-11-2024 20:33:44","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Warning","22-11-2024 20:33:44","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Information","22-11-2024 20:33:44","Microsoft-Windows-Winlogon","7001",,"User Logon Notification for Customer Experience Improvement Program"
"Information","22-11-2024 20:33:38","BTHUSB","18","None","Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup."
"Information","22-11-2024 20:33:37","Microsoft-Windows-Power-Troubleshooter","1",,"The system has returned from a low power state.

Sleep Time: ?2024?-?11?-?19T08:24:54.784232200Z
Wake Time: ?2024?-?11?-?22T15:03:37.216033400Z

Wake Source: Unknown"
"Information","22-11-2024 20:33:37","Microsoft-Windows-TPM-WMI","1038",,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000078-0000000000.json for detailed information on what checks were made."
"Information","22-11-2024 20:33:37","Microsoft-Windows-TPM-WMI","1041",,"Pre-attestation health check detailed information: {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":true,""ValueFromTcgLog"":true,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}]}"
"Information","22-11-2024 20:33:37","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 2 to 4.

Reason WinRT 

BootId: 3"
"Information","22-11-2024 20:33:37","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 1 to 2.

Reason SxTransition 

BootId: 3"
"Information","22-11-2024 20:33:37","Microsoft-Windows-Kernel-Boot","32",,"The bootmgr spent 0 ms waiting for user input."
"Information","22-11-2024 20:33:37","Microsoft-Windows-Kernel-Boot","18",,"There are 0x1 boot options on this system."
"Information","22-11-2024 20:33:37","Microsoft-Windows-Kernel-Boot","247",,"Unable to load Pluton-Windows firmware. StatusCode: STATUS_SUCCESS, Reason: Failed to apply firmware."
"Information","22-11-2024 20:33:37","Microsoft-Windows-Kernel-Boot","27",,"The boot type was 0x1."
"Information","22-11-2024 20:33:37","Microsoft-Windows-Kernel-Boot","25",,"The boot menu policy was 0x1."
"Information","22-11-2024 20:33:37","Microsoft-Windows-Kernel-Boot","30",,"The firmware reported boot metrics."
"Information","22-11-2024 20:33:36","Microsoft-Windows-Kernel-Power","524",,"Critical Battery Trigger Met"
"Information","22-11-2024 20:33:36","Microsoft-Windows-Kernel-General","1",,"The system time has changed to ?2024?-?11?-?22T15:03:36.500000000Z from ?2024?-?11?-?19T08:24:58.289075200Z.
Time Delta: 283118210 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ?2024?-?11?-?22T20:33:36.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
"Information","19-11-2024 13:54:58","Microsoft-Windows-Kernel-Power","107",,"The system has resumed from sleep."
"Information","22-11-2024 20:33:36","EventLog","6013","None","The system uptime is 287764 seconds."
"Information","19-11-2024 13:54:55","Microsoft-Windows-Kernel-Power","42",,"The system is entering sleep.

Sleep Reason: Application API"
"Information","19-11-2024 13:54:54","Microsoft-Windows-Kernel-Power","566",,"The system session has transitioned from 0 to 1.

Reason ScreenOffGracePeriod 

BootId: 3"
"Information","19-11-2024 13:54:54","Microsoft-Windows-Kernel-Power","187",,"User-mode process attempted to change the system state by calling SetSuspendState or SetSystemPowerState APIs."
"Information","19-11-2024 13:54:54","Win32k","267","None","Touch/Touchpad Hardware Quality Assurance verification succeeded."
"Information","19-11-2024 13:54:54","Microsoft-Windows-Winlogon","7002",,"User Logoff Notification for Customer Experience Improvement Program"
"Information","19-11-2024 13:54:54","User32","1074",,"The process C:\WINDOWS\system32\winlogon.exe (SANSKAR) has initiated the power off of computer SANSKAR on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found
 Reason Code: 0x500ff
 Shutdown Type: power off
 Comment: "
"Information","19-11-2024 13:54:52","User32","1074",,"The process Explorer.EXE has initiated the power off of computer SANSKAR on behalf of user SaNskar\nikha for the following reason: Other (Unplanned)
 Reason Code: 0x0
 Shutdown Type: power off
 Comment: "
"Information","19-11-2024 13:54:38","Microsoft-Windows-UserModePowerService","12",,"Process C:\Program Files\WindowsApps\AcerIncorporated.NitroSenseV31_3.1.3028.0_x64__48frkmn4z8aw4\Win32\NitroSense.exe (process ID:2604) reset policy scheme from {8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c} to {8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c}"
"Information","19-11-2024 13:36:17","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Warning","19-11-2024 13:20:53","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SaNskar\nikha SID (S-1-5-21-2656982214-1151715741-1556899019-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Information","19-11-2024 13:14:05","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","19-11-2024 13:12:01","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Information","19-11-2024 13:07:53","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 10 keys and creating 1 modified pages."
"Information","19-11-2024 13:06:10","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Packages\57868Codaapp.37800EEDB46F1_4bn2s5v6tep1y\S-1-5-21-2656982214-1151715741-1556899019-1001\SystemAppData\Helium\Cache\e98a42624f0e6dde_COM15.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","19-11-2024 13:06:10","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\57868Codaapp.37800EEDB46F1_4bn2s5v6tep1y\SystemAppData\Helium\UserClasses.dat was cleared updating 15 keys and creating 3 modified pages."
"Information","19-11-2024 13:06:10","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\57868Codaapp.37800EEDB46F1_4bn2s5v6tep1y\SystemAppData\Helium\User.dat was cleared updating 18 keys and creating 2 modified pages."
"Information","19-11-2024 13:06:10","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\S-1-5-21-2656982214-1151715741-1556899019-1001\SystemAppData\Helium\Cache\cc0a5c28a27b08fc_COM15.dat was cleared updating 1 keys and creating 1 modified pages."
"Information","19-11-2024 13:06:10","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 7 keys and creating 2 modified pages."
"Information","19-11-2024 13:06:10","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.WindowsNotepad_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 9 keys and creating 1 modified pages."
"Information","19-11-2024 13:04:18","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","19-11-2024 13:04:02","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 22 keys and creating 8 modified pages."
"Information","19-11-2024 13:01:50","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"Warning","19-11-2024 12:55:22","Microsoft-Windows-DistributedCOM","10016",,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user SaNskar\nikha SID (S-1-5-21-2656982214-1151715741-1556899019-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"Information","19-11-2024 12:54:03","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: 9MWXCKHJVR1J-Microsoft.LanguageExperiencePackmr-IN"
"Information","19-11-2024 12:54:03","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\Users\nikha\AppData\Local\Packages\Microsoft.LanguageExperiencePackmr-IN_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages."
"Information","19-11-2024 12:54:02","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9MWXCKHJVR1J-Microsoft.LanguageExperiencePackmr-IN"
"Information","19-11-2024 12:52:56","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","19-11-2024 12:52:45","Microsoft-Windows-WindowsUpdateClient","19","Windows Update Agent","Installation Successful: Windows successfully installed the following update: 9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE"
"Information","19-11-2024 12:52:44","Microsoft-Windows-WindowsUpdateClient","43","Windows Update Agent","Installation Started: Windows has started installing the following update: 9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE"
"Information","19-11-2024 12:52:44","Microsoft-Windows-Ntfs","98",,"Volume ?? (\Device\HarddiskVolumeShadowCopy1) is healthy.  No action is needed."
"Information","19-11-2024 12:52:33","Microsoft-Windows-Kernel-General","16",,"The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsStore_22410.1401.2.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"Information","19-11-2024 12:52:08","Service Control Manager","7040",,"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"Information","19-11-2024 12:51:24","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","19-11-2024 12:51:18","Microsoft-Windows-WindowsUpdateClient","44","Windows Update Agent","Windows Update started downloading an update."
"Information","19-11-2024 12:50:09","Microsoft-Windows-UserModePowerService","12",,"Process C:\Program Files\WindowsApps\AcerIncorporated.NitroSenseV31_3.1.3028.0_x64__48frkmn4z8aw4\Win32\NitroSense.exe (process ID:8052) reset policy scheme from {8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c} to {8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c}"
